transaction_id,account_id,transaction_type,amount,timestamp,merchant,location
326,145,credit,22118.53,2023-10-01 17:26:31,"Wright, Rodriguez and Wilson",New Jakestad
327,93,credit,3522.45,2024-06-21 11:34:33,Johnston and Sons,South Mary
328,8,debit,26808.62,2025-04-07 22:04:27,Patel LLC,West Barbara
329,79,credit,5992.85,2024-11-06 15:55:29,Andrade Ltd,North Shane
330,27,debit,11080.17,2024-10-08 04:13:35,"Sullivan, Long and Robinson",Brucetown
331,174,debit,3131.82,2024-08-21 22:36:15,"Adams, Harris and Floyd",Robertmouth
332,50,credit,5281.38,2023-02-10 03:33:04,Walsh-Mccarthy,Barbaratown
333,199,credit,12371.88,2024-09-06 22:37:32,Gross-Davis,Meganchester
334,181,debit,7189.72,2024-07-12 17:17:37,"Velez, Howell and Stevenson",Port Patricia
335,24,debit,26694.26,2023-09-13 12:19:06,"Allen, Edwards and Jones",Washingtonport
336,46,debit,13360.77,2023-05-12 04:44:40,Cook Group,Kristenfort
337,15,credit,8310.38,2023-01-07 15:59:25,Rivers Ltd,Rangelville
338,153,debit,21774.49,2023-12-12 09:00:41,Patterson-Smith,Austinmouth
339,222,debit,10952.87,2023-03-26 02:26:23,Ibarra-Jackson,Duffyton
340,206,debit,10421.95,2024-06-28 13:47:10,Wheeler Group,West Wendy
341,273,debit,2828.56,2025-04-18 18:02:38,"Smith, Marks and Kennedy",Lake Christopherstad
342,236,credit,5022.9,2023-08-20 07:44:40,Fuentes PLC,Jonathanport
343,228,credit,11498.12,2023-05-01 22:13:09,"Mooney, Conley and Fox",Lake Mariahside
344,9,debit,22236.97,2022-08-07 13:18:41,Fischer Inc,Stephenmouth
345,166,credit,3791.36,2023-12-22 08:40:03,Torres Ltd,West Pedro
346,214,credit,2426.9,2023-10-17 23:30:58,Chavez-Navarro,South Jonathan
347,117,credit,9006.54,2024-12-14 16:37:58,"Scott, Tucker and Diaz",Sarahside
348,72,debit,695.61,2025-05-29 07:42:41,Carey LLC,Michaelmouth
349,64,credit,12536.59,2023-05-12 17:47:22,"Cook, Holmes and Beck",Myerschester
350,205,credit,12144.9,2023-04-15 07:08:21,"Washington, Nelson and Stone",East Maria
351,209,debit,4384.52,2025-02-19 18:14:57,"Smith, Irwin and Chase",Teresatown
352,72,debit,22319.18,2025-04-03 21:38:17,"Mcknight, Howard and Johnson",Anthonyshire
353,277,credit,6975.19,2024-04-06 13:59:29,"Figueroa, Mcpherson and Howard",Stephanietown
354,274,credit,10377.95,2024-05-11 02:08:51,"Davis, Knapp and Gray",Martinfort
355,95,debit,2351.89,2024-09-24 03:16:12,Sheppard Ltd,New Colleen
356,166,debit,5401.52,2023-12-08 02:12:24,"Gardner, Gaines and Archer",South Paul
357,32,debit,19835.32,2022-11-28 10:01:59,"Thompson, Lozano and Bailey",Emilyside
358,11,debit,2394.5,2024-03-30 08:21:40,Myers-Butler,Brownside
359,217,credit,4952.38,2025-05-21 07:52:53,Parker-Williams,Mckenzieburgh
360,289,debit,3828.38,2022-12-11 20:25:45,"Miles, Flowers and Martinez",Montoyatown
361,102,credit,1638.26,2023-04-29 17:21:25,Knight-Sparks,South Sara
362,267,credit,3420.93,2023-02-20 02:36:19,Roberts-Montes,Port Daisymouth
363,214,credit,2649.72,2024-07-27 08:59:37,Ho-Thomas,Maldonadoport
364,179,debit,25716.89,2023-12-01 08:57:33,"Hernandez, Levy and Hanson",Amberport
365,88,debit,13512.32,2023-08-06 00:04:49,"Martin, Tucker and Brown",Lake Michael
366,41,credit,3799.46,2022-07-27 06:51:36,Smith-Williams,South Carriefurt
367,76,credit,14411.27,2023-08-25 18:59:40,Petersen-Martinez,South Michaelfort
368,46,credit,223.89,2024-03-03 12:54:16,Torres-Jordan,Harrellmouth
369,160,credit,7476.56,2023-07-17 13:05:00,"Flowers, Williams and Taylor",Donaldfort
370,80,credit,2881.28,2024-06-09 15:43:19,Glover-Shaw,South Victoriashire
371,86,debit,1214.02,2023-09-04 10:29:04,"Moore, Miller and Nelson",New Danielborough
372,92,debit,21520.86,2023-12-10 17:32:12,"Gonzalez, Richards and Miller",Perkinstown
373,148,debit,2223.2,2023-10-28 17:34:17,Johnson LLC,Langmouth
374,161,credit,17281.71,2025-01-06 11:55:31,Cain Ltd,West Barry
375,202,credit,5331.1,2024-12-22 14:37:49,Henderson-Rasmussen,Obrienstad
376,242,debit,143.94,2022-08-03 10:34:11,Orozco LLC,Austinhaven
377,2,debit,13187.58,2023-08-26 23:37:22,"Collins, Elliott and Shelton",South Colleenberg
378,225,credit,9072.31,2025-04-27 03:17:49,Brock-Taylor,North Timothy
379,289,debit,4218.57,2024-01-26 05:17:17,Wright Group,North Alexandriaborough
380,233,debit,3306.54,2025-06-26 20:29:59,"Gonzalez, Torres and Evans",Port Melissa
381,77,debit,765.48,2023-07-18 18:12:48,"Murray, White and Patton",Malloryshire
382,116,credit,28374.57,2022-10-21 04:22:39,Davis-Rose,East Jasonfort
383,154,credit,6811.89,2025-05-19 01:05:08,"Edwards, Donovan and Marquez",Jessechester
384,103,debit,894.05,2023-01-16 07:57:23,Gomez-Owens,Port Kimberly
385,194,credit,20301.16,2024-07-08 15:23:51,Murray-Gaines,Connortown
386,166,debit,3268.85,2023-11-05 06:47:03,Bernard Group,Lake Nicolasshire
387,90,debit,2276.57,2023-03-21 18:53:22,Campos PLC,Rebeccaville
388,174,credit,3298.07,2024-04-06 11:14:29,Buchanan-Carpenter,Lake Heathershire
389,122,credit,8314.25,2025-06-16 10:53:35,Martinez-Daniels,Robertview
390,143,credit,769.42,2024-09-04 07:32:08,"Rich, Brown and Bruce",East Carlosville
391,106,debit,6573.11,2025-07-13 14:43:19,Powell Inc,New Steven
392,123,debit,22609.01,2023-11-11 18:18:46,Aguirre-Golden,West Ryanstad
393,9,debit,2084.66,2025-06-23 00:06:19,Combs-Miller,Codyland
394,262,credit,4022.53,2023-01-15 01:47:27,Gallegos-Santos,North Lisa
395,73,debit,5043.83,2025-04-03 21:05:55,Wheeler-Short,New Lisa
396,223,debit,8824.23,2023-10-18 00:00:49,"Olson, Rivera and Brown",West Carriefurt
397,41,debit,25164.5,2024-02-07 15:14:40,"Richards, Dixon and Love",Fraziershire
398,204,debit,5017.65,2025-02-25 11:06:44,"Harris, Thomas and Yang",Ericshire
399,264,credit,716.6,2023-06-24 18:04:16,Taylor-Jacobson,Margaretside
400,178,credit,4276.35,2023-06-22 01:55:15,"Phelps, Turner and Collins",Lake Timothy
401,84,credit,2108.26,2023-02-09 04:01:11,Shaffer PLC,Oliviahaven
402,111,debit,10549.05,2024-07-28 12:07:41,"Gonzalez, Jones and Hernandez",Paulfort
403,251,debit,296.99,2023-03-11 15:23:11,Meyer and Sons,Allenside
404,7,debit,3452.12,2024-06-22 11:02:56,Garcia Inc,Brianbury
405,84,credit,7878.39,2025-02-11 15:47:58,"Wallace, Brown and Martinez",Port Tinaburgh
406,208,credit,3248.08,2024-02-17 01:57:30,Webb-White,Wellsberg
407,22,credit,8007.22,2024-04-22 16:03:46,Skinner PLC,South Barbaraland
408,3,credit,1218.43,2025-07-11 02:27:42,Underwood-Maldonado,Mooreton
409,127,credit,28612.97,2024-11-15 21:09:40,"Williamson, Reynolds and Fields",Michaelburgh
410,297,debit,3437.68,2024-07-17 01:57:27,Thomas Ltd,Ramosberg
411,188,credit,25639.61,2024-10-28 16:19:35,"Allen, Hunt and Lyons",Michelleport
412,14,credit,3942.81,2025-05-13 07:26:59,Alvarez LLC,Lake Steven
413,12,credit,15225.27,2023-06-20 23:11:24,Contreras-Haley,Finleymouth
414,87,debit,2826.11,2023-08-05 02:23:40,Richardson-Hill,Lawrencebury
415,12,credit,11079.63,2025-06-07 13:11:59,Wolfe-Rodriguez,Michelleland
416,25,credit,3911.42,2025-01-27 05:47:16,Li-Hernandez,Port Alisha
417,243,credit,7116.35,2022-11-20 20:33:39,Bryant-Elliott,Ramoshaven
418,122,debit,11202.88,2024-10-10 00:31:22,Carpenter Inc,Castillofort
419,147,debit,8888.76,2024-06-09 16:11:11,"Santos, Sandoval and Wallace",Calhounland
420,55,credit,8586.84,2024-10-14 03:56:09,Estes-Mcdonald,West Andrewfurt
421,238,credit,679.37,2025-07-13 22:31:03,"Ellis, Smith and Moore",New Nicholas
422,173,credit,2864.52,2024-01-29 16:31:56,"Foley, Gordon and Bailey",Edwardsport
423,221,credit,8482.57,2022-11-15 00:05:42,"Warren, Palmer and Thompson",Lake Levibury
424,119,debit,184.87,2024-12-09 01:56:57,Bell Ltd,Lake Willieberg
425,183,credit,2885.41,2023-01-06 23:39:42,"Morgan, Espinoza and Buchanan",West Andrewland
426,288,debit,2603.07,2022-10-20 14:43:17,Glover-Barrett,South Lindashire
427,300,credit,2874.9,2024-11-13 10:03:30,Jones-Franco,East Brookeview
428,82,debit,7670.29,2024-09-08 22:08:17,Bennett-Ruiz,Port Haley
429,211,debit,8721.79,2023-05-26 17:09:56,"White, Erickson and Hunter",Brownburgh
430,150,credit,23968.74,2024-12-22 08:04:50,"Fox, Anderson and Nguyen",Diazhaven
431,37,debit,4878.11,2024-10-27 08:21:20,"Bailey, Williamson and Powell",West Christinebury
432,59,credit,26115.44,2023-03-06 11:06:59,Johnson Ltd,Louisland
433,131,debit,10554.22,2023-03-29 06:36:16,Hall Ltd,West Jason
434,202,debit,24379.51,2023-12-08 09:19:36,Porter Ltd,Lake Christopherville
435,243,credit,17925.92,2024-10-01 23:57:12,Morris-Hall,Williamstad
436,35,credit,11634.15,2024-06-02 01:13:28,"Flynn, Garcia and Gilmore",Ramosbury
437,93,debit,4402.21,2023-01-13 05:57:24,"Stafford, Campos and Fisher",Port Jefferyton
438,207,debit,2758.99,2025-06-07 11:27:34,Brown LLC,Lake Heidiland
439,213,credit,2515.32,2023-05-31 18:08:13,Johnson Ltd,Hillborough
440,159,credit,30401.82,2025-01-07 13:32:09,Alexander LLC,South Michaeltown
441,24,credit,31838.43,2024-08-14 01:02:32,"Welch, Johnson and Thompson",Duartetown
442,293,debit,12903.71,2022-12-04 22:45:53,Hale Group,North Janice
443,4,credit,21524.08,2024-09-16 12:23:13,Zhang PLC,Lewisborough
444,220,credit,25132.59,2024-06-07 17:00:47,"Gonzalez, King and Kim",Port Caitlin
445,20,debit,7165.31,2022-10-11 02:28:04,Perez-Harmon,North Mckenzietown
446,152,credit,9917.14,2024-06-20 01:23:46,Cervantes-Stokes,Lake Nicoleport
447,50,credit,5425.82,2023-02-06 15:27:22,Miller Inc,South Eric
448,177,credit,5421.28,2024-09-20 23:28:52,"Moyer, Davis and Johnson",Port Erik
449,96,credit,391.87,2024-04-22 00:21:55,Barry LLC,Alexistown
450,105,debit,5688.46,2024-06-25 06:53:46,Carroll-Lin,Joneshaven
451,250,credit,11192.94,2024-12-08 16:20:51,Lopez-Blair,Cookshire
452,117,credit,5481.51,2022-10-14 08:47:52,"May, Crawford and Collier",Houseton
453,228,credit,20589.31,2024-11-30 17:41:03,"Carey, Mason and Kelly",Lake Lawrence
454,66,credit,4043.1,2024-07-03 22:55:38,"Castaneda, Solis and Gonzales",West Johnside
455,262,credit,1423.5,2025-05-26 18:48:46,"Bennett, Jones and Miller",Port Joshuafort
456,295,credit,16689.69,2023-11-07 09:36:31,"Evans, Wilson and Hall",North Mariatown
457,243,debit,11206.98,2022-08-19 11:52:34,"Fernandez, Johnson and Nicholson",West Matthewland
458,186,debit,2768.34,2024-03-22 18:15:09,Nielsen-King,Julieland
459,246,debit,7688.44,2023-08-15 23:04:02,"Howard, Brennan and Moore",New Sherrychester
460,125,credit,5139.18,2022-07-21 08:38:22,Jones-Johnston,Port Tamarafort
461,268,credit,27945.85,2023-06-20 04:09:51,"Frederick, Porter and Ross",Burkeborough
462,131,credit,9347.91,2024-12-31 01:13:17,Gardner Inc,Laurafort
463,237,debit,1724.38,2022-11-07 02:57:10,"Ruiz, Lowery and Baker",Lawsonchester
464,18,credit,6974.53,2022-09-25 00:44:27,Johnson Group,Port Markhaven
465,40,debit,19845.45,2024-05-04 20:47:53,Gonzalez-Barron,Nicholasmouth
466,21,credit,11132.08,2024-01-02 21:10:54,Taylor PLC,Bellview
467,225,credit,18480.26,2025-07-08 16:27:20,"Rivera, Todd and Gaines",East Kyle
468,282,debit,2882.15,2022-10-23 17:21:23,Young Inc,Katherinefurt
469,8,debit,21923.99,2024-11-03 08:15:08,"Strong, Warner and Cannon",Elizabethhaven
470,100,debit,14089.95,2022-10-18 06:42:26,Reed Inc,Shermanfort
471,240,debit,13053.18,2022-10-31 21:26:05,George-Salazar,Melissaville
472,87,debit,4254.76,2024-07-19 00:18:17,Clay Group,South Kimberly
473,298,debit,21862.08,2022-09-03 23:22:35,Nelson Inc,Port Darrellside
474,14,credit,10160.54,2023-10-05 15:43:55,Johnson PLC,South Brianside
475,2,debit,19094.59,2024-04-11 19:52:44,Santos Group,North Ashleymouth
476,293,credit,4478.06,2023-04-22 06:24:17,Turner-Horn,Reneeton
477,41,credit,1574.17,2023-02-12 01:22:07,Smith Inc,South Travis
478,111,credit,4039.72,2025-04-08 06:00:00,Ayala and Sons,Jeffersonmouth
479,14,credit,6074.55,2025-04-15 00:23:48,"Franklin, Gray and Sutton",West Josephport
480,231,credit,7622.99,2024-04-29 16:26:37,Tran Inc,West Rebeccaview
481,84,debit,7150.03,2024-02-18 09:07:46,Cannon-Dominguez,New Teresa
482,130,debit,7897.78,2024-03-01 20:05:18,Miles-Dunn,Katiefurt
483,231,debit,18433.0,2024-06-12 10:53:27,Kim PLC,Gibbstown
484,145,credit,1864.52,2024-02-23 02:17:55,Bell-Cooper,Lake Michaelton
485,28,debit,3798.72,2024-02-20 05:17:43,Allen Inc,West Loribury
486,66,credit,21947.04,2022-11-18 08:09:04,"Smith, Gutierrez and Goodwin",Caldwellchester
487,163,credit,8220.22,2025-06-11 06:14:49,"Bradley, Ritter and Smith",South William
488,229,credit,8756.04,2025-05-09 17:37:43,"Wright, Brown and Brown",Williamsberg
489,261,credit,6502.08,2024-10-31 10:47:09,White-Williams,Bryanshire
490,164,debit,7962.32,2023-02-08 06:26:02,Morrison-Zamora,West Edwardtown
491,287,debit,2207.46,2025-04-26 21:43:54,Anderson-Sanders,Daughertyside
492,10,debit,7915.69,2024-01-07 22:00:57,"Martinez, Jones and Wright",South Deniseton
493,195,debit,58685.84,2023-01-16 23:10:47,"Harris, Thornton and Li",Nicholsview
494,118,debit,8348.2,2023-04-19 22:11:37,Wallace LLC,South Michael
495,270,credit,454.18,2024-10-28 06:39:46,Deleon-Carter,Moorebury
496,80,debit,15917.73,2024-03-18 06:30:09,"Sanchez, Orozco and Flores",Myersville
497,93,credit,5049.69,2024-10-15 04:53:37,"Gordon, Brown and Mccullough",West Johnmouth
498,266,credit,1668.53,2023-01-30 12:03:29,"Sampson, Tucker and Miller",West Benjaminfort
499,257,credit,19842.75,2023-06-27 14:42:27,Skinner PLC,Smithmouth
500,133,debit,2206.13,2022-07-22 01:42:30,Torres PLC,Katherineville
501,276,credit,25353.67,2022-08-20 23:50:56,Martinez Ltd,North Rachelfort
502,264,credit,5830.32,2023-10-23 03:59:35,Johnson and Sons,Haroldport
503,171,debit,13578.66,2024-07-04 22:15:04,"Alexander, Duran and Benton",Michaelchester
504,1,credit,7918.54,2025-05-27 22:06:33,Porter Inc,New Colleenfort
505,64,credit,2965.57,2024-11-08 10:36:29,Ramirez-Cruz,Lloydchester
506,284,credit,11119.72,2024-05-05 12:51:13,Brown PLC,Freemanland
507,121,debit,31680.06,2024-10-20 00:08:13,Simpson-Roy,Port Maria
508,107,credit,14680.99,2024-02-25 20:39:58,Wallace-Walker,West Brenda
509,175,credit,9263.87,2023-07-08 10:42:42,Lopez-Jordan,West Jamieshire
510,204,debit,46700.4,2023-08-05 04:07:56,Guerrero Inc,North Michael
511,165,debit,3083.29,2024-07-01 05:34:11,"Hines, Pineda and Kent",Cranestad
512,120,credit,643.69,2024-01-05 09:59:06,Livingston-Solomon,Nicholsborough
513,44,debit,326.58,2023-03-14 15:33:31,"Robinson, Johnson and Swanson",Mckaymouth
514,156,debit,12402.49,2023-09-17 21:10:53,"Hamilton, Patterson and Daniel",Kristenton
515,207,debit,17733.25,2023-05-05 11:16:30,"Goodwin, Aguirre and Tran",East Gloriaton
516,108,debit,10081.33,2023-01-07 23:22:04,"Randolph, Mitchell and Ritter",Brittanyview
517,251,debit,23541.58,2022-09-04 17:21:47,"Ford, Armstrong and Carroll",Haileyfurt
518,130,debit,11972.49,2025-05-07 06:10:06,"Green, Horne and Mcdonald",North Gregoryburgh
519,293,debit,4635.52,2024-04-27 22:38:13,Anderson Inc,Karinaberg
520,20,credit,1999.87,2025-02-25 22:12:48,Marsh-Tapia,New Javierville
521,282,debit,25855.78,2022-08-09 23:31:56,Lutz PLC,Port Anitaton
522,285,debit,1093.65,2023-07-25 12:54:16,Morgan-Foster,West Travis
523,1,debit,7830.47,2023-06-01 19:29:40,"Hill, Adams and King",Port Chadfurt
524,119,credit,3768.89,2022-10-29 05:00:05,"Patrick, Franklin and Martinez",Lake Brandon
525,35,debit,3166.51,2022-12-20 09:55:00,"Guerrero, Huff and Abbott",Higginsmouth
526,198,debit,10379.92,2025-01-24 08:03:27,Ford-Gonzales,East Rachelmouth
527,245,credit,2629.72,2022-09-06 20:01:44,Johnson-Howard,Nicoleville
528,59,debit,24812.94,2024-06-09 04:44:38,"Richard, Robinson and Brown",Davidmouth
529,161,credit,5209.5,2025-01-30 07:15:03,Hill PLC,Mullinschester
530,179,credit,11312.66,2025-05-25 15:04:18,"Edwards, Brown and White",Hernandezshire
531,206,debit,13010.56,2025-07-13 04:37:37,Green-Simpson,Liustad
532,12,credit,11486.7,2022-09-30 06:59:58,Mccoy and Sons,Bradshawborough
533,276,debit,23371.79,2023-07-31 20:33:54,"Douglas, Hall and Pena",Chaseton
534,181,debit,2628.34,2022-09-23 09:28:46,Cohen Group,Port Michael
535,242,credit,899.84,2024-04-01 13:45:14,"Stewart, Tran and Perez",Palmerborough
536,216,credit,570.63,2024-05-28 13:56:04,"Braun, Hester and Smith",Port Bruce
537,251,debit,21024.58,2023-07-15 17:00:58,Fernandez-Williams,East Mark
538,299,debit,36226.07,2024-11-01 03:55:08,Bailey Inc,Michaelside
539,126,credit,3602.91,2023-06-19 04:35:52,"Wallace, Dixon and Young",South Christinatown
540,217,debit,11825.83,2022-10-12 08:36:03,Hudson-Calderon,Hansenmouth
541,285,debit,89.53,2023-02-19 08:50:51,"Perry, May and Liu",Port Susan
542,185,debit,2090.33,2024-09-06 10:48:48,Johnson PLC,Pruittside
543,39,credit,11688.45,2023-10-09 00:44:16,Rogers-Russell,Lake Pamela
544,223,debit,681.58,2023-07-15 10:23:19,"Brooks, Dunlap and Carter",Port Brianton
545,184,debit,6320.71,2024-12-27 15:09:53,Martin Inc,South Perryside
546,178,debit,10864.37,2023-11-24 01:48:22,Conrad-Buck,Zacharybury
547,294,credit,14522.55,2024-12-29 18:02:10,Rodriguez and Sons,North Katherine
548,151,credit,6047.99,2025-01-30 12:12:04,Dixon-Norman,Ryanbury
549,126,credit,9950.2,2025-05-26 10:01:16,"Logan, Marquez and Case",Marychester
550,234,debit,7756.07,2023-11-26 19:28:36,Rivas-Johnson,Lake Amandafort
551,8,credit,537.23,2023-07-19 16:38:14,"Hernandez, Farmer and Banks",South Joshuabury
552,129,debit,13579.2,2023-10-28 10:48:29,Benjamin and Sons,Watsontown
553,264,credit,1891.79,2023-02-24 05:21:02,"Gordon, Andrews and Kelley",Justinton
554,157,debit,323.22,2025-05-07 06:43:04,Ryan-Martinez,Juliebury
555,5,credit,5999.63,2024-10-03 09:51:45,"Yates, Lawson and Hopkins",West Terryberg
556,86,debit,20072.15,2023-06-25 01:17:07,"Alexander, Adams and Huff",Penashire
557,175,debit,1634.95,2024-04-19 02:51:24,Bartlett-Murphy,East Melindachester
558,290,credit,129.41,2023-10-26 11:42:08,Hall-Edwards,Michealborough
559,193,debit,1165.1,2023-09-17 02:41:47,Steele Group,Lake Sherryton
560,119,credit,4520.21,2022-10-19 08:52:48,"Rosario, Ortiz and Miller",Samanthaton
561,218,credit,8679.1,2024-11-27 12:10:13,"Wagner, Melendez and Valdez",New Amymouth
562,114,debit,2144.47,2025-01-20 19:09:49,"Hall, Hartman and Hall",Murphyfort
563,145,debit,16193.06,2023-04-14 17:39:11,Frost and Sons,New William
564,26,credit,13995.71,2025-03-15 02:55:49,Craig-Wade,New Justinfort
565,136,credit,11902.79,2025-06-05 01:51:12,"Green, Mitchell and Edwards",Andrewburgh
566,232,credit,6683.96,2024-05-10 07:24:24,Ortiz PLC,New Mark
567,76,debit,4544.72,2024-11-26 03:49:46,Johnston Ltd,South Frankmouth
568,289,credit,4709.43,2024-08-24 14:17:49,Yoder Group,East Alexander
569,1,debit,6993.07,2022-09-27 12:10:49,Jackson Group,New Michael
570,147,debit,804.67,2024-01-02 16:55:48,Cannon-Dawson,Meganton
571,287,credit,11466.65,2025-04-11 00:46:33,Newton-Martinez,East Markview
572,142,credit,4331.05,2025-05-24 13:40:41,Bass Inc,Millermouth
573,53,debit,2545.81,2024-02-28 18:41:21,"Jackson, Jones and Robertson",Chambersstad
574,69,debit,3261.83,2024-10-08 09:36:53,"Sellers, Strong and Gomez",Lake Michaelborough
575,90,debit,1988.1,2023-11-23 19:29:47,Terry-Allen,New Cynthialand
576,220,debit,23183.9,2025-07-02 08:28:25,Wilson-Merritt,West Kaitlynport
577,192,credit,1851.71,2024-04-23 09:55:19,Vargas-Jensen,East Andrewtown
578,63,debit,21449.5,2024-04-10 21:13:12,"Williams, Rodgers and Kelly",Greenton
579,73,credit,8492.01,2023-03-05 11:27:01,Lozano-Mccoy,Jessicastad
580,161,credit,20208.03,2023-10-25 12:52:05,"Davenport, Roberts and Woods",West Ronaldborough
581,169,credit,6425.76,2024-02-21 11:40:04,Quinn Ltd,Port Kelsey
582,89,debit,26260.15,2023-04-28 07:43:11,"Hendricks, Zuniga and Miller",Russellberg
583,176,debit,2376.11,2024-10-29 07:38:02,Watkins LLC,Hoffmanshire
584,269,credit,8089.89,2024-07-21 06:16:33,"Banks, Gray and Gonzales",Shanehaven
585,73,credit,1344.9,2023-07-26 00:09:35,"Sharp, Ramirez and Mejia",Hoodborough
586,245,credit,5927.96,2023-07-01 17:40:06,Evans LLC,New Sharistad
587,77,credit,8437.46,2023-10-26 20:28:51,Elliott PLC,Port James
588,159,debit,9305.8,2023-02-25 22:02:16,"Romero, Reilly and Mitchell",South Tiffanystad
589,98,credit,4549.63,2024-07-04 23:02:37,Flores-White,Gonzalezton
590,102,debit,794.07,2022-10-14 04:35:26,Williams Ltd,Millerport
591,132,debit,10651.56,2024-12-06 07:28:57,"Clark, Stone and Andrews",East Thomasport
592,102,debit,6702.74,2024-04-17 17:56:47,"Edwards, Reed and Martin",East Deannaside
593,19,debit,1472.0,2024-04-23 16:45:12,Hill-Gonzales,New Jeffreychester
594,82,credit,27469.36,2024-11-28 09:22:15,Roberts LLC,Laneborough
595,279,debit,31160.63,2024-10-16 23:44:30,"Molina, Middleton and Estrada",Evanschester
596,129,credit,19421.61,2023-02-09 23:33:17,Davis PLC,Ericaborough
597,89,debit,18570.55,2024-03-11 01:31:35,"Fischer, Johnson and Orr",Lake Kevinmouth
598,213,credit,1038.85,2023-07-28 22:38:11,"Medina, Lee and Freeman",Nathanchester
599,143,credit,50237.37,2023-08-16 19:08:29,Wood LLC,West Anthonyside
600,65,credit,5114.6,2023-05-28 13:09:27,"Simmons, Wallace and Martinez",Victoriaport
601,76,credit,1780.76,2023-12-11 17:18:41,Phillips-Rodriguez,Haynesville
602,199,credit,16718.55,2025-04-16 07:09:23,"Calhoun, Wilson and Oneal",Williamsonshire
603,143,debit,2558.36,2022-11-16 12:10:26,Baker-Lin,Richbury
604,93,credit,7469.18,2024-06-14 09:28:58,Dennis-Wilson,Lake Katherine
605,224,debit,1369.84,2024-02-13 02:59:11,Lara-Garner,East Alan
606,291,credit,6436.82,2022-12-07 07:31:20,Luna LLC,Port Makayla
607,102,debit,8167.66,2024-10-25 18:09:17,Hunter LLC,Port Jeffrey
